"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"25011","""KOPRZYWNICKIE TOWARZYSTWO KULTURALNE""","stowarzyszenie","Marek Majkowski","1363613","'FIRMA PRODUKCYJNO-USŁUGOWA EKO-AGRO-MED': '294259', 'STOWARZYSZENIE NA RZECZ OSÓB Z CHOROBĄ ALZHEIMERA': '116751'"
"25011","""KOPRZYWNICKIE TOWARZYSTWO KULTURALNE""","stowarzyszenie","Kazimierz Gorycki","1363611",""
"25011","""KOPRZYWNICKIE TOWARZYSTWO KULTURALNE""","stowarzyszenie","Anna Młodochowska","1018456",""
"25011","""KOPRZYWNICKIE TOWARZYSTWO KULTURALNE""","stowarzyszenie","Krystyna Koper Musiał","1240360",""
"25011","""KOPRZYWNICKIE TOWARZYSTWO KULTURALNE""","stowarzyszenie","Maria Banaś","1363610",""
"25012","""DOWBUSZ""","spółka z ograniczoną odpowiedzialnością","Agnieszka Wojda","1108617",""
"25012","""DOWBUSZ""","spółka z ograniczoną odpowiedzialnością","Jan Bielerzewski","1173334","'ROTARY CLUB KOSZALIN': '181824'"
"25012","""DOWBUSZ""","spółka z ograniczoną odpowiedzialnością","Eugeniusz Dowbusz","1363612",""
"25012","""DOWBUSZ""","spółka z ograniczoną odpowiedzialnością","Dariusz Graj","1108614",""
"25013","""MCX""","spółka z ograniczoną odpowiedzialnością","Sylwia Miller","1505","'MCX SYSTEMS': '154801'"
"25013","""MCX""","spółka z ograniczoną odpowiedzialnością","Ewa Kozłowska","501747",""
"25013","""MCX""","spółka z ograniczoną odpowiedzialnością","Piotr Wiśniewski","25805","'ENERCONET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ODDZIAŁ W POLSCE': '1096497', 'ENERGIA - ECO CISOWO 2': '1034492', 'DCX INNOVATIONS': '863096', 'MCX INVESTMENT': '860143', 'ENERGIA - ECO BIS': '430710', 'ENERGIA-ECO CISOWO': '311360', 'ENERCO': '247437', 'POLSKA IZBA GOSPODARCZA ENERGETYKI ODNAWIALNEJ I ROZPROSZONEJ': '222568'"
"25013","""MCX""","spółka z ograniczoną odpowiedzialnością","Dariusz Rosiński","1363614","'TIME4ECOMMERCE': '983803', 'MCX SYSTEMS': '154801', 'MCX INVESTMENT': '860143', 'ENERGIA - ECO BIS': '430710', 'ENERGIA-ECO CISOWO': '311360', 'EDIKO': '79405'"
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Tadeusz Grzybowski","1018457",""
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Andrzej Siemek","1162399","'OCHOTNICZA STRAŻ POŻARNA W GNOJNIE': '192781'"
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Wacław Kaczmarczyk","1363616",""
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Władysław Parzuchowski","2878320",""
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Tadeusz Zbrzeźny","686859",""
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Jadwiga Gregorek","1363617",""
"25015","""KÓŁKO ROLICZE GNOJNO""","kółko rolnicze","Henryk Kosiński","1363618",""
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Julian Kozioł","1363620","'KLUB SPORTOWY ""UGRUPOWANIE SPORTOWE - ŚMIGNO""': '44489'"
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Paweł Kawa","1018458",""
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Kazimierz Rusnarczyk","1363621",""
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Janina Szatko","686861",""
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Stanisław Schabowski","686862",""
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Janusz Schab","1363619","'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" LISIA GÓRA': '149747', 'KLUB SPORTOWY ""UGRUPOWANIE SPORTOWE - ŚMIGNO""': '44489', 'OCHOTNICZA STRAŻ POŻARNA W ŚMIGNIE': '17221'"
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Tadeusz Starzyk","1018459","'OCHOTNICZA STRAŻ POŻARNA W ŚMIGNIE': '17221'"
"25016","""KÓŁKO ROLNICZE W ŚMIGNIE""","kółko rolnicze","Aleksander Kłęk","2878326",""
"25017","""FUNDACJA WSPIERANIA REHABILITACJI OSÓB NIEPEŁNOSPRAWNYCH PRZEZ SPORTY WODNE HANDI""","fundacja","Marian Goszczyński","1363624",""
"25017","""FUNDACJA WSPIERANIA REHABILITACJI OSÓB NIEPEŁNOSPRAWNYCH PRZEZ SPORTY WODNE HANDI""","fundacja","Sławomir Piasecki","1363623",""
"25017","""FUNDACJA WSPIERANIA REHABILITACJI OSÓB NIEPEŁNOSPRAWNYCH PRZEZ SPORTY WODNE HANDI""","fundacja","Michał Tomczak","1363626",""
"25017","""FUNDACJA WSPIERANIA REHABILITACJI OSÓB NIEPEŁNOSPRAWNYCH PRZEZ SPORTY WODNE HANDI""","fundacja","Grażyna Białecka Dorosz","1363622",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Andrzej Komar","1623625",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Bartłomiej Skowron","2975255",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Rafał Jeżowski","2975258",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Wojciech Marszał","240205",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Dariusz Rudnik","240210",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Piotr Iwanek","252002","'LOKALNA GRUPA DZIAŁANIA ""JAGIELLOŃSKA PRZYSTAŃ""': '318185', 'STOWARZYSZENIE SOŁTYSÓW GMINY PARCZEW': '739805'"
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Dariusz Gęborys","1363625",""
"25018","""OCHOTNICZA STRAŻ POŻARNA W WIERZBÓWCE""","stowarzyszenie","Zbigniew Marszał","1363627",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Barbara Dusza","1363629","'STOWARZYSZENIE ""EDUKACJA DROGĄ DO SUKCESU""': '590072'"
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Stanisław Lachowicz","1363632",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Stanisław Bernal","1018461",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Janusz Turaj","686866",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Andrzej Lisak","686869","'OCHOTNICZA STRAŻ POŻARNA W LUBASZOWEJ': '31876'"
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Józef Osika","686870",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Elżbieta Łempa","1363630","'AKTYWNI LUBASZOWIANIE': '633352', 'POGÓRZAŃSKIE STOWARZYSZENIE ROZWOJU': '250154'"
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Antoni Onak","686863",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Władysław Czuba","686865",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Maria Łątka","686867",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Andrzej Okaz","686868",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Kazimierz Łątka","1018462","'LUDOWY KLUB SPORTOWY ""BIAŁA"" W LUBASZOWEJ': '16328'"
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Wojciech Łempa","1363633",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Kazimierz Baran","1018460",""
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Stanisław Osika","686864","'OCHOTNICZA STRAŻ POŻARNA W LUBASZOWEJ': '31876'"
"25019","""STOWARZYSZENIE ""NOWA SZKOŁA"" W LUBASZOWEJ""","stowarzyszenie","Jerzy Wróbel","1363631","'TUCHOWSKIE TOWARZYSTWO PRYWATNYCH PRZEDSIĘBIORCÓW W TUCHOWIE': '47446'"
"25021","""RHEINZINK POLSKA""","spółka z ograniczoną odpowiedzialnością","Heinz Beerkircher","2878328",""
"25021","""RHEINZINK POLSKA""","spółka z ograniczoną odpowiedzialnością","Krzysztof Czarnocki","1363634",""
"25022","""DELMAR""","spółka z ograniczoną odpowiedzialnością","Krzysztof Doliński","1363636","'EMPRESS NIERUCHOMOŚCI': '751911'"
"25022","""DELMAR""","spółka z ograniczoną odpowiedzialnością","Ewa Dolińska","1108619",""
"25024","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA HANDLU ZAGRANICZNEGO ""PEZETEL"" W WARSZAWIE""","związek zawodowy","Krystyna Snopczyńska Kurowska","1363638",""
"25024","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA HANDLU ZAGRANICZNEGO ""PEZETEL"" W WARSZAWIE""","związek zawodowy","Beata Janiak","1018464",""
"25024","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA HANDLU ZAGRANICZNEGO ""PEZETEL"" W WARSZAWIE""","związek zawodowy","Dariusz Dębowczyk","1363635","'MILITUS-PL': '567795', 'MILTRACO': '498634'"
"25024","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA HANDLU ZAGRANICZNEGO ""PEZETEL"" W WARSZAWIE""","związek zawodowy","Roman Bilicz","1018465",""
"25024","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA HANDLU ZAGRANICZNEGO ""PEZETEL"" W WARSZAWIE""","związek zawodowy","Iwona Kurzynoga Kaim","1363637",""
"25024","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA HANDLU ZAGRANICZNEGO ""PEZETEL"" W WARSZAWIE""","związek zawodowy","Hanna Kącka","1127117","'STOWARZYSZENIE POMOCY I WSPARCIA ""LEPSZY ŚWIAT - LEPSZY LOS""': '223793'"
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Kazimierz Stelmach","1623639",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Stanisław Mroczek","2975260",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Daniel Dudzic","2404615",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Adrian Grabowski","2975263",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Łukasz Pietroń","1018467",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Krzysztof Szewczyk","2404614",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Mateusz Dusza","131178",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Marek Grabias","240202",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Władysław Kłósek","2878330",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Franciszek Zatorski","2878329",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Marian Pijanowski","2878333",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Walerian Więcław","2878331",""
"25027","""OCHOTNICZA STRAŻ POŻARNA W RDZAWIE""","stowarzyszenie","Stefan Król","2878332",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Kazimierz Kalbarczyk","2499785",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Zbigniew Szymczak","1623644",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Emil Grabowski","1623646",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Arkadiusz Szewczyk","1018471",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Konrad Szymczak","1363647",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Janusz Czubacki","1018469",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Kazimierz Piwowarski","1018470",""
"25028","""OCHOTNICZA STRAŻ POŻARNA W TYŚMIENICY""","stowarzyszenie","Józef Wójcik","1363644",""
"25029","""BUDOAREX""","spółka z ograniczoną odpowiedzialnością","Arkadiusz Wasiak","1363648",""
"25030","""FOTOSTAR POLSKA""","spółka z ograniczoną odpowiedzialnością","Filip Fertner","83820","'FUNDACJA BADAŃ I ROZWOJU NAUKI': '323199', 'VECTOR INVESTMENT SOLUTIONS': '341969'"
"25030","""FOTOSTAR POLSKA""","spółka z ograniczoną odpowiedzialnością","Cezary Karniewski","796219","'FOTOSTAR INVEST': '83820'"
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Magdalena Falińska","1018472",""
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Barbara Piróg","1018473",""
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Tomasz Gawryś","1018474","'POLSKA IZBA CERTYFIKACJI PRODUKTÓW EKOLOGICZNYCH': '419016'"
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Monika Sajkowska","1363650","'FUNDACJA IMIENIA KAZIMIERZA I ZOFII MOCZARSKICH': '499067'"
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Henryk Staniak","1363654",""
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Alicja Siemianowska","1363649",""
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Joanna Cackowska","1363652",""
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Małgorzata Sitkiewicz","686871",""
"25031","""STOWARZYSZENIE LEŚNY DOM""","stowarzyszenie","Alina Korzeniowska","1363653","'GIOTTO WATER PL': '942414', 'GARIONI NAVAL POLSKA': '141281'"
"25032","""STOWARZYSZENIE ""OGRODY NAD STAWEM""""","stowarzyszenie","Andrzej Badowski","1363655",""
"25032","""STOWARZYSZENIE ""OGRODY NAD STAWEM""""","stowarzyszenie","Marian Kowalski","1363657",""
"25032","""STOWARZYSZENIE ""OGRODY NAD STAWEM""""","stowarzyszenie","Aleksandra Żórawska Glessner","1363656","'STOWARZYSZENIE MIŁOŚNIKÓW ROŚLINNYCH DARÓW NATURY ""ŻYWORÓDKA PIERZASTA""': '153224', 'GDAŃSKI KOMITET OBYWATELSKI': '102943', 'WRZESZCZAŃSKIE KOMITETY OBYWATELSKIE': '56454'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Krzysztof Sarna","1371761","'R.K. NIEDZIAŁEK': '21349'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Agnieszka Siłuch","1371763","'R.K. NIEDZIAŁEK': '21349'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Barbara Niedziałek","413525","'R.K. NIEDZIAŁEK': '21349'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Robert Niedziałek","1107505","'ZJEDZ ZDROWO': '443159', 'IT BUSINESS CONSULTING CENTER': '214030', '""RK NIEDZIAŁEK"" KRZYSZTOF NIEDZIAŁEK, ROBERT NIEDZIAŁEK': '80353', 'R.K. NIEDZIAŁEK': '21349'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Edyta Niedziałek","1107502","'R.K. NIEDZIAŁEK': '21349'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Magdalena Niedziałek","1107504","'FUNDACJA ODKRYWAMY TALENTY': '682219', 'R.K. NIEDZIAŁEK': '21349'"
"25033","""R.K. NIEDZIAŁEK HURTOWNIA""","spółka z ograniczoną odpowiedzialnością","Krzysztof Niedziałek","1371764","'IT BUSINESS CONSULTING CENTER': '214030', '""RK NIEDZIAŁEK"" KRZYSZTOF NIEDZIAŁEK, ROBERT NIEDZIAŁEK': '80353', 'R.K. NIEDZIAŁEK': '21349'"
"25034","""MIKOMAX 3- MEBLE BIUROWE""","spółka z ograniczoną odpowiedzialnością","Anna Zapędowska","769801",""
"25034","""MIKOMAX 3- MEBLE BIUROWE""","spółka z ograniczoną odpowiedzialnością","Maciej Zapędowski","1108620","'MIKOMAX 3 - MEBLE BIUROWE SP. Z O.O. M. ZAPĘDOWSKI': '769801'"
"25035","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SZPITALA WOJEWÓDZKIEGO NR 2 IM. ŚW. JADWIGI KRÓLOWEJ W RZESZOWIE""","związek zawodowy","Edyta Armata","263234",""
"25035","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SZPITALA WOJEWÓDZKIEGO NR 2 IM. ŚW. JADWIGI KRÓLOWEJ W RZESZOWIE""","związek zawodowy","Katarzyna Żukowski","263232",""
"25035","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SZPITALA WOJEWÓDZKIEGO NR 2 IM. ŚW. JADWIGI KRÓLOWEJ W RZESZOWIE""","związek zawodowy","Violetta Błachut","263233",""
