"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Dariusz Kasiak","42379",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Grzegorz Lęcznar","42384",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Robert Duszka","42381",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Tadeusz Rup","1389454",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Zbigniew Kasiak","166390",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Tomasz Gaweł","166393",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Zbigniew Gwizdała","166392",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Franciszek Drąg","699705",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Józef Kogutek","699706",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Marek Pieczonka","699709",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Józef Mendrala","1386709","'OCHOTNICZA STRAŻ POŻARNA W ŁĄCE': '13209'"
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Aleksander Ryś","699713",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Józef Lech","2893018",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Andrzej Siwy","699700",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Zenon Lech","699707",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Marek Sitarz","699711",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Jerzy Lech","1386710","'OCHOTNICZA STRAŻ POŻARNA W ŁĄCE': '13209'"
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Władysław Śliz","2893004",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Zdzisława Siwy","699703",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Paweł Siwy","699704",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Mariola Kańczugowska","699708",""
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Edward Ryś","1029097","'STOWARZYSZENIE LOKALNA GRUPA DZIAŁANIA ""EUROGALICJA""': '297788'"
"10007","""LUDOWY KLUB SPORTOWY ""ŁĄKA""""","stowarzyszenie kultury fizycznej","Tadeusz Śliz","2893021",""
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Celina Bukała Drop","1389455",""
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Grzegorz Musztafaga","42723",""
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Rafał Smyła","581348","'KLUB TENISOWY ""MASTERS"" SZCZECIN': '289443'"
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Tomasz Kaźmierczak","42719",""
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Ewa Wojciechowicz","43727",""
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Arkadiusz Skrzypiński","42721","'FUNDACJA 120/80': '929892'"
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Krzysztof Kowalczyk","1029100",""
"10009","""KLUB SPORTOWY INWALIDÓW START SZCZECIN""","stowarzyszenie","Renata Chilewska","1389458","'ZACHODNIOPOMORSKA RADA OLIMPIJSKA': '132525'"
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Zbigniew Hubala","1389467","'STOWARZYSZENIE TRZEŹWOŚCIOWE ""KROKUS""': '555666'"
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Ryszard Szymański","1389462",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Wiesław Kmiecik","1389465",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Józef Ziemniak","1389464",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Edward Kolek","1029102",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Andrzej Leś","1029103",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Bogdan Chudzik","1389461",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Stanisław Dubiel","1029101",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Mieczysław Skawina","699710",""
"10010","""KLUB ABSTYNENTA ""ESKULAP""""","stowarzyszenie","Jan Nowak","699712","'STOWARZYSZENIE TRZEŹWOŚCIOWE ""KROKUS""': '555666'"
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Joanna Rolbiecka","3137497",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Dorota Sobkiewicz","3137498",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Agnieszka Grzela Opalińska","197461",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Irena Hill","2593892",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Anna Czerny Budda","197460",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Irena Steinke","197458",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Aleksandra Beśka","1389470",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Magdalena Okapiec Kortas","1389466","'KOCIEWSKIE STOWARZYSZENIE KULTURALNE ""FYRTEL""': '316438'"
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Ewa Ślewa","699714",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Wojciech Rinc","1389469",""
"10011","""STOWARZYSZENIE NA RZECZ SZKOLNICTWA SPECJALNEGO W TCZEWIE""","stowarzyszenie","Beata Żądłowska","1389471",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Józef Głowik","1389476",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Tomasz Jarczak","2885676",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Rafał Mąka","2885674",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Przemysław Dorsz","2885675",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Józef Parzonka","1389478",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Klaudia Pawlik-Kuświk","84701",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Damian Zimoch","84704",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Zygmunt Frąszczak","1389481",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Henryk Dorsz","1029107",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Krzysztof Ostrowski","1389479",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Robert Adamski","1389474",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Jan Dastych","1029108",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Zbigniew Grześniak","1389473",""
"10012","""OCHOTNICZA STRAŻ POŻARNA W TRZCINICY""","stowarzyszenie","Leszek Wabnic","1389472",""
"10014","""HUMAN RESOURCES POLAND""","spółka z ograniczoną odpowiedzialnością","Lidia Król Krzysztofik","1389480","'JOBS.PL': '95605'"
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Martin Hetzke","2566439",""
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Reinhold Krüger","2566438",""
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Kerstin Siefkes","2893017",""
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Sabine Krüger","2893019",""
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Reinhold Krüger","2893022",""
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Martin Hetzke","2893009",""
"10016","""MUELLER. AGRI. PO""","spółka z ograniczoną odpowiedzialnością","Roelf Müller Hetzke","2893014",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Bronisław Pełka","1029109",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Ryszard Iwan","1389486",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Marek Czarnecki","1389483",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Robert Konofalski","1029111",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Rafał Janus","1029110",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Marek Nanuś","1389482",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Józef Żylski","1389485",""
"10017","""STOWARZYSZENIE PRODUCENTÓW WARZYW I ZIEMNIAKÓW W TEMPOCZOWIE KOLONII""","stowarzyszenie","Adam Czarny","1389484",""
"10018","""KRAKOWSKA FUNDACJA EDUKACJI ARTYSTYCZNEJ SCHERZO""","fundacja","Ilona Preiss Borowicz","612976",""
"10020","""ARSAN""","spółka z ograniczoną odpowiedzialnością","Maria Białożyt","1116790","'KANTOR WYMIANY WALUT ""GENIUSS-BIAŁOŻYT""': '5047'"
"10020","""ARSAN""","spółka z ograniczoną odpowiedzialnością","Jolanta Górniak","1111748",""
"10021","""ZEW-TRANSPORT""","spółka z ograniczoną odpowiedzialnością","Janina Wójtowicz","1111749",""
"10021","""ZEW-TRANSPORT""","spółka z ograniczoną odpowiedzialnością","Zbigniew Wójtowicz","1389489","'Z.W. TRANSPORT': '173060', 'KNAP TRANSPORT': '25132'"
"10021","""ZEW-TRANSPORT""","spółka z ograniczoną odpowiedzialnością","Ewa Wójtowicz","1389490","'ACTROS': '508131'"
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Jarosław Głowacki","1389494",""
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Sylwester Wrzeszcz","1389491",""
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Bernard Jańczyk","1389492",""
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Sławomir Zamachowski","1029113",""
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Andrzej Ratajski","1179247","'OCHOTNICZA STRAŻ POŻARNA W FAŁKOWIE': '173475'"
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Stanisław Samson","1389493",""
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Sławomir Zganiacz","1389487",""
"10024","""OCHOTNICZA STRAŻ POŻARNA PRZY PKS W KOŃSKICH S.A.""","stowarzyszenie","Wiesław Umański","1389488",""
"10025","""ETC-PZL AEROSPACE INDUSTRIES""","spółka z ograniczoną odpowiedzialnością","Aneta Kulma","2790992","'TRUST 4 IT': '789360'"
"10025","""ETC-PZL AEROSPACE INDUSTRIES""","spółka z ograniczoną odpowiedzialnością","Roman Ruciński","3014399",""
"10025","""ETC-PZL AEROSPACE INDUSTRIES""","spółka z ograniczoną odpowiedzialnością","Robert Laurent Jr","3124155",""
"10025","""ETC-PZL AEROSPACE INDUSTRIES""","spółka z ograniczoną odpowiedzialnością","Francisco Medina Guijo","2723983","'AIRBUS POLAND': '70080'"
"10025","""ETC-PZL AEROSPACE INDUSTRIES""","spółka z ograniczoną odpowiedzialnością","Robert Boroch","209603","'STOWARZYSZENIE POLSKIEGO PRZEMYSŁU LOTNICZEGO': '35113'"
"10025","""ETC-PZL AEROSPACE INDUSTRIES""","spółka z ograniczoną odpowiedzialnością","Alper Kus","2893035",""
"10027","""CHB HELLAS - POLSKA""","spółka z ograniczoną odpowiedzialnością","Helena Chodakowska Bartłomiejczyk","1389497","'FM': '587384'"
"10027","""CHB HELLAS - POLSKA""","spółka z ograniczoną odpowiedzialnością","Jarosław Bartłomiejczyk","1111753","'GREEN COLA DISTRIBUTION': '708398'"
"10027","""CHB HELLAS - POLSKA""","spółka z ograniczoną odpowiedzialnością","Magdalena Bartłomiejczyk","1111754","'FM': '587384'"
"10030","""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE CKW-INSTALACJE""","spółka z ograniczoną odpowiedzialnością","Robert Brożek","1389502","'CKW SERWIS ZAGOZDA BROŻEK': '211269'"
"10030","""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE CKW-INSTALACJE""","spółka z ograniczoną odpowiedzialnością","Marek Zagozda","1389498","'CKW SERWIS ZAGOZDA BROŻEK': '211269'"
"10031","""CARGO HELPER""","spółka z ograniczoną odpowiedzialnością","Grzegorz Karnicki","1111758","'TYRON ECOSYSTEM': '887520'"
"10031","""CARGO HELPER""","spółka z ograniczoną odpowiedzialnością","Joanna Maszkało","1389499",""
"10031","""CARGO HELPER""","spółka z ograniczoną odpowiedzialnością","Tomasz Maszkało","1389500",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Dariusz Tchórz","2217741",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Edyta Rychter","2452874",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Leszek Łazarowicz","1325766","'MIĘDZYSZKOLNY KLUB SPORTOWY ""DWÓJKA ZAWIERCIE""': '353356', 'STOWARZYSZENIE ABSOLWENTÓW I SYMPATYKÓW II LICEUM OGÓLNOKSZTAŁCĄCEGO IM. HELENY MALCZEWSKIEJ W ZAWIERCIU': '686279', 'KLUB SPORTOWY ""VIRET CMC"" ZAWIERCIE': '53221', 'STOWARZYSZENIE SPOŁECZNO - KULTURALNE MIESZKAŃCÓW GMIN POWIATU ZAWIERCIAŃSKIEGO': '48563'"
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Andrzej Kocela","88180",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Agnieszka Urbańczyk","88182",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Artur Piechowiak","88184",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Piotr Wałek","88185",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Adam Pałucha","88187",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Agnieszka Fajt","1596217",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Dorota Walczyk Madej","88181",""
"10033","""SPÓŁDZIELNIA MIESZKANIOWA ""HUTNIK"".""","spółdzielnia","Edyta Kufel","1596222",""
"10034","""TEX MODA""","spółka z ograniczoną odpowiedzialnością","Omer Kolunsag","1098688","'CROSS POLAND': '53921'"
"10034","""TEX MODA""","spółka z ograniczoną odpowiedzialnością","Haluk Kolunsag","1098689","'CROSS POLAND': '53921'"
"10034","""TEX MODA""","spółka z ograniczoną odpowiedzialnością","Cemil Kolunsag","1098691","'CROSS POLAND': '53921'"
"10034","""TEX MODA""","spółka z ograniczoną odpowiedzialnością","Ismail Kolunsag","1512079","'CROSS POLAND': '53921'"
"10034","""TEX MODA""","spółka z ograniczoną odpowiedzialnością","Cevdet Balkan","1319191","'CROSS POLAND': '53921'"
"10035","""ASTRON VENTURE""","spółka z ograniczoną odpowiedzialnością","Lech Guzowski","1349139","'""GRADEN"" ZARZĄDZANIE NIERUCHOMOŚCIAMI': '265688', 'AGENCJA NIERUCHOMOŚCI GUZOWSKI-GOZDECKI': '71167', 'KORPORACJA BUDOWNICTWA I NIERUCHOMOŚCI ""GRADEN""': '33627'"
"10035","""ASTRON VENTURE""","spółka z ograniczoną odpowiedzialnością","Marek Guzowski","1389501",""
"10037","""MOKATE""","spółka akcyjna","Hrvoje Puhalo","3336097",""
"10037","""MOKATE""","spółka akcyjna","Adam Mokrysz","1224630","'KUBARA': '630251'"
"10037","""MOKATE""","spółka akcyjna","Sylwia Mokrysz","1389504","'INSTYTUT BADAŃ RYNKU KAWY I HERBATY': '996400', 'KRAJOWA IZBA SPORTU': '368557'"
"10037","""MOKATE""","spółka akcyjna","Jacek Tabor","272329",""
"10037","""MOKATE""","spółka akcyjna","Janusz Malarz","414357","'LENTEX': '77520'"
"10037","""MOKATE""","spółka akcyjna","Teresa Mokrysz","1066611","'KUBARA': '630251', 'FPUH MOKATE': '472196', 'GLOBAL COFFEE GROUP': '317248'"
"10037","""MOKATE""","spółka akcyjna","Bogusław Kotula","1389505","'KUBARA': '630251', 'FPUH MOKATE': '472196', 'GLOBAL COFFEE GROUP': '317248'"
"10037","""MOKATE""","spółka akcyjna","Kazimierz Mokrysz","838456","'GLOBAL COFFEE GROUP': '317248'"
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Henryk Kucharski","1029115",""
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Łucja Hypka","1389506","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W OPALENICY': '99437'"
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Czesław Kałek","1389511",""
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Marian Adamczak","1389507","'KÓŁKO MASZYNOWO - DORADCZE W SIELINKU': '77676'"
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Stefan Adamczak","1029112",""
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Czesław Adamczak","1389509",""
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Henryk Filipowski","1029116",""
"10039","""KÓŁKO ROLNICZE W RUDNIKACH""","kółko rolnicze","Walery Napierała","1389508",""
"10040","""WOJCIECHOWSKI""","spółka jawna","Mirosław Wojciechowski","1111761",""
"10040","""WOJCIECHOWSKI""","spółka jawna","Estera Wojciechowska","1111760","'NEOFIX': '919285'"
"10041","""BIURO PROJEKTÓW ARCHTEKTURY J&J""","spółka z ograniczoną odpowiedzialnością","Ewa Szelągowska Skrzypczak","2751621",""
"10041","""BIURO PROJEKTÓW ARCHTEKTURY J&J""","spółka z ograniczoną odpowiedzialnością","Monika Skrzypczak Pisarska","2751620",""
"10041","""BIURO PROJEKTÓW ARCHTEKTURY J&J""","spółka z ograniczoną odpowiedzialnością","Jerzy Janczak","1389512",""
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Robert Szewczyk","3055439",""
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Lubomir Głowacki","1383945","'ŻUŁAWSKIE TOWARZYSTWO SPORTOWE': '15759'"
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Beata Rembowska","3087694",""
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Janusz Klein","1029117",""
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Antoni Przybył","3087695",""
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Seweryn Jażdżewski","3087696",""
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Jarosław Dywizjusz","1389514","'POMORSKIE ZRZESZENIE LUDOWE ZESPOŁY SPORTOWE': '748679', 'STOWARZYSZENIE MIAST PARTNERSKICH NOWEGO DWORU GDAŃSKIEGO': '332110', 'NOWODWORSKIE STOWARZYSZENIE PRZYJACIÓŁ ZWIERZĄT ""ISKIERKA""': '741817', 'SPÓŁDZIELNIA MIESZKANIOWA W NOWYM DWORZE GDAŃSKIM': '89655', 'OCHOTNICZA STRAŻ POŻARNA W NOWYM DWORZE GDAŃSKIM': '206738', 'ODDZIAŁ WOJEWÓDZKI ZWIĄZKU OSP RP WOJ. POMORSKIEGO': '119497', 'REGIONALNE ZRZESZENIE LUDOWE ZESPOŁY SPORTOWE W ELBLĄGU': '32757'"
"10042","""LUDOWY KLUB SPORTOWY ""ŻUŁAWY"" W NOWYM DWORZE GDAŃSKIM""","stowarzyszenie kultury fizycznej","Cezary Kruczkowski","1517644",""
