"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"50005","""STRZELECKIE PRZEDSIĘBIORSTWO ROBÓT DROGOWYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W STRZELCACH OPOLSKICH""","spółka z ograniczoną odpowiedzialnością","Gabriela Trybel","20756",""
"50005","""STRZELECKIE PRZEDSIĘBIORSTWO ROBÓT DROGOWYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W STRZELCACH OPOLSKICH""","spółka z ograniczoną odpowiedzialnością","Wacław Ozga","418981",""
"50005","""STRZELECKIE PRZEDSIĘBIORSTWO ROBÓT DROGOWYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W STRZELCACH OPOLSKICH""","spółka z ograniczoną odpowiedzialnością","Irena Lison","392944",""
"50006","""ORZEŁ""","spółka z ograniczoną odpowiedzialnością","Mariola Orzeł","1105854",""
"50006","""ORZEŁ""","spółka z ograniczoną odpowiedzialnością","Jan Orzeł","1320069","'ORBUD ORZEŁ': '1018342'"
"50006","""ORZEŁ""","spółka z ograniczoną odpowiedzialnością","Józef Orzeł","1320066",""
"50006","""ORZEŁ""","spółka z ograniczoną odpowiedzialnością","Mieczysław Orzeł","1320068",""
"50006","""ORZEŁ""","spółka z ograniczoną odpowiedzialnością","Ewa Orzeł","1105853","'ORBUD ORZEŁ': '1018342'"
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Stefan Fruner","2075445",""
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Artur Moniuszko","754798","'AM.STUDIO': '389509'"
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Krzysztof Kurdelski","455401",""
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Józef Kurdelski","505597",""
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Sławomir Seroczyński","567882",""
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Robert Fruner","1105856",""
"50010","""TECHMAPROJEKT""","spółka z ograniczoną odpowiedzialnością","Zbigniew Moniuszko","1105859",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Krystian Tokarski","3153421",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Wioletta Tosik","471355",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Konrad Badura","60102","'STOWARZYSZENIE MIŁOŚNIKÓW ZIEMI ŁOWICKIEJ ŁOWICKIE.PL': '669901'"
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Oskar Kosenda","2817978","'STOWARZYSZENIE MIŁOŚNIKÓW ZIEMI ŁOWICKIEJ ŁOWICKIE.PL': '669901'"
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Jacek Rybus","451560","'POLSKIE TOWARZYSTWO TURYSTYCZNO-KRAJOZNAWCZE ODDZIAŁ W ŁOWICZU': '118340'"
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Lilla Bolimowska","3153418",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Katarzyna Gawrońska","3153419",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Iwona Rondoś","3153420",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Tomasz Duda","3153422",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Barbara Osica","2075367",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Paweł Pięta","1118219","'OCHOTNICZA STRAŻ POŻARNA W BOCZKACH CHEŁMOŃSKICH': '176059', 'STOWARZYSZENIE MIŁOŚNIKÓW ZIEMI ŁOWICKIEJ ŁOWICKIE.PL': '669901', 'STOWARZYSZENIE REHABILITACYJNO - EDUKACYJNE ""KARINO""': '403623', 'STOWARZYSZENIE REGIONALNE ""BOCZKI CHEŁMOŃSKIE""': '233898'"
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Marta Tylkowska","2822784",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Mariusz Siewiera","60109",""
"50013","""ŁOWICKA SPÓŁDZIELNIA MIESZKANIOWA""","spółdzielnia","Tadeusz Żaczek","1255479","'TOWARZYSTWO POLSKO-AUSTRIACKIE': '122972', 'STOWARZYSZENIE MIŁOŚNIKÓW ZIEMI ŁOWICKIEJ': '97927', 'FUNDACJA ""CZYŃ DOBRO IM. JANA PAWŁA II""': '235804', 'ŁOWICKIE TOWARZYSTWO PRZYJACIÓŁ NAUK': '190087'"
"50014","""DK EXECUTIVE SEARCH""","spółka z ograniczoną odpowiedzialnością","Anna Andrearczyk Łakomy","515542",""
"50014","""DK EXECUTIVE SEARCH""","spółka z ograniczoną odpowiedzialnością","Dorota Kołecka","373830","'DK EXECUTIVE SEARCH AND CONSULTING': '828429', 'DK HUMAN RESOURCES': '280801', 'DK CAREER ONLINE': '373830'"
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Mirosław Plewik","1003514",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Jan Ptak","1320072",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Mirosław Gaworski","1003513",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Grażyna Wachowska","1320073",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Henryk Michalczyk","1003512",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Ryszard Gwiazdowski","1320070",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Leszek Mysłowski","1320074",""
"50016","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW I DOZORU SIPMA SA""","związek zawodowy","Mariusz Krupa","1320071","'R&D CENTRE INVENTOR': '402839', 'SIPMA': '27521'"
"50018","""BIURO TECHNICZNO-HANDLOWE SCHIPOLSKA""","spółka z ograniczoną odpowiedzialnością","Johan Schipper","1558848",""
"50018","""BIURO TECHNICZNO-HANDLOWE SCHIPOLSKA""","spółka z ograniczoną odpowiedzialnością","Damian Semba","515543",""
"50021","""ATHLETIC A.G.D.""","spółka z ograniczoną odpowiedzialnością","Sze Sng","2852376",""
"50021","""ATHLETIC A.G.D.""","spółka z ograniczoną odpowiedzialnością","Jia Tong","2852377",""
"50021","""ATHLETIC A.G.D.""","spółka z ograniczoną odpowiedzialnością","Sha Hongye","2852362",""
"50021","""ATHLETIC A.G.D.""","spółka z ograniczoną odpowiedzialnością","Zeng Xiaohui","2852369",""
"50024","""PRZYCHODNIA STOMATOLOGICZNA I LEKARSKA DUODENT MICHAŁEK, MICHAŁEK I PARTNERZY""","spółka partnerska","Czesława Michałek","1325315","'CENTRUM DLA ZDROWIA': '82272', 'PRZYCHODNIA LEKARSKA ""MEDYCYNA""': '48306'"
"50024","""PRZYCHODNIA STOMATOLOGICZNA I LEKARSKA DUODENT MICHAŁEK, MICHAŁEK I PARTNERZY""","spółka partnerska","Barbara Michałek","2075457",""
"50025","""VIPHARM""","spółka akcyjna","Krzysztof Sołtysiak","1050476","'APIPHARM': '208290'"
"50025","""VIPHARM""","spółka akcyjna","Agnieszka Szelejewska","759974","'AVITARIS': '326104'"
"50025","""VIPHARM""","spółka akcyjna","Irena Szelejewska","823239","'AVITARIS': '326104'"
"50025","""VIPHARM""","spółka akcyjna","Jolanta Moszczyńska Paterczyk","280114",""
"50025","""VIPHARM""","spółka akcyjna","Maria Kosek","418977",""
"50025","""VIPHARM""","spółka akcyjna","Alina Wolnicka","418979",""
"50025","""VIPHARM""","spółka akcyjna","Jan Szelejewski","1320081","'INSTYTUT FARMACEUTYCZNY JEDNOSTKA BADAWCZO ROZWOJOWA': '243698', 'FUNDACJA ROZWOJU NAUK FARMACEUTYCZNYCH': '112991'"
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Dariusz Kujawski","1320083","'SPECJALISTYCZNE OCHOTNICZE POGOTOWIE RATUNKOWE': '764917'"
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Halina Naworska","677648",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Irena Grablewska","677651",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Wincenty Opaliński","677654",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Michał Klimczyk","2852370",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Jan Dumiński","2852372",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Dorota Żulewska","1003521",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Irena Pietrzak","677652",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Teresa Godzwa","677653",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Magdalena Zapalska Cichowicz","1320082","'STOWARZYSZENIE RODZINNY OGRÓD DZIAŁKOWY ""RELAX"" W MŁAWIE': '562104', 'KDMP': '456174', 'RINGO': '418176'"
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Danuta Brzeska","1003518",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Barbara Orkwiszewska","1003519",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Lidia Hałyno","1320079",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Bogumił Rudnicki","677649",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Teresa Marciniak","677650",""
"50027","""NIEZALEŻNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POWSZECHNEGO BANKU KREDYTOWEGO SA W WARSZAWIE""","związek zawodowy","Renata Nowotczyńska","1320084","'BANK SPÓŁDZIELCZY W PŁOŃSKU': '49877'"
"50028","""ROLNICZA SPÓŁDZIELNIA PRODUKCYJNA ""PRZYSZŁOŚĆ""""","spółdzielnia","Jerzy Korbal","401447",""
"50028","""ROLNICZA SPÓŁDZIELNIA PRODUKCYJNA ""PRZYSZŁOŚĆ""""","spółdzielnia","Krzysztof Czaja","567853",""
"50028","""ROLNICZA SPÓŁDZIELNIA PRODUKCYJNA ""PRZYSZŁOŚĆ""""","spółdzielnia","Małgorzata Berg","567854",""
"50028","""ROLNICZA SPÓŁDZIELNIA PRODUKCYJNA ""PRZYSZŁOŚĆ""""","spółdzielnia","Zbigniew Waligórski","2075460",""
"50028","""ROLNICZA SPÓŁDZIELNIA PRODUKCYJNA ""PRZYSZŁOŚĆ""""","spółdzielnia","Lech Daroszewski","2075461",""
"50031","""WORLD WIDE TRADE IMPORT EKSPORT""","spółka z ograniczoną odpowiedzialnością","Suresh Motwani","2852382",""
"50031","""WORLD WIDE TRADE IMPORT EKSPORT""","spółka z ograniczoną odpowiedzialnością","Seema Motwani","2852384",""
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Mirosław Skórka","889656","'FUNDACJA LIDERZY PRZEMIAN': '604456', 'STOWARZYSZENIE ""DZIEDZICTWO MNIEJSZOŚCI KARPACKICH""': '237140'"
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Roman Biłas","762722","'FUNDACJA ROZWOJU POMORZA ŚRODKOWEGO': '1043156', 'ZACHODNIOPOMORSKI': '672271', 'CB CONCEPT CONSULTING': '609990', 'FUNDACJA ROZWOJU DEMOKRACJI, EDUKACJI, KULTURY I AKTYWIZACJI ""DEKA""': '555011', 'STOWARZYSZENIE ""ZIEMIA WIERZBICKA""': '327924'"
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Jerzy Pawliszczy","1220755","'TOWARZYSTWO IV LICEUM OGÓLNOKSZTAŁCĄCEGO W LEGNICY': '249271', 'SIÓDEMKA MIEDŹ HURAS LEGNICA': '965173', 'MŁODZIEŻOWE STOWARZYSZENIE PIŁKI RĘCZNEJ ""SIÓDEMKA"" LEGNICA': '292363', 'KLUB SPORTOWY ""KONFEKS"" LEGNICA': '132808'"
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Katarzyna Polewczak","2873854",""
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Roman Radziwonowicz","1468085","'FUNDACJA ROZWOJU POMORZA ŚRODKOWEGO': '1043156'"
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Andrzej Komar","629980","'BF PRO FITNESS': '948312', 'BUCHER UNIPEKTIN': '932361', 'STOWARZYSZENIE PERABO RUTHENIA': '858350', 'DOM UKRAIŃSKI W PRZEMYŚLU': '655041', 'RUTHA': '440384'"
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Janina Szmigielska","294835",""
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Mirosław Kupicz","1320086",""
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Piotr Tyma","185310","'FUNDACJA POLSKO-UKRAIŃSKIEJ WSPÓŁPRACY KULTURALNEJ': '42296', 'FUNDACJA ""PROKSENOS""': '324930'"
"50032","""ZWIĄZEK UKRAIŃCÓW W POLSCE""","stowarzyszenie","Stefania Łajkosz","1334455","'TYRSA': '185310'"
"50035","""BUG""","spółka z ograniczoną odpowiedzialnością","Daniel Olbrychski","1320088",""
"50035","""BUG""","spółka z ograniczoną odpowiedzialnością","Krystyna Demska","1320092",""
"50036","""BIURO DORADCZE ""PROEKON""""","spółka z ograniczoną odpowiedzialnością","Jolanta Jaszczuk","1320090",""
"50036","""BIURO DORADCZE ""PROEKON""""","spółka z ograniczoną odpowiedzialnością","Henryk Dąbrowski","1320089","'INTERBUD - LUBLIN': '296176'"
"50039","""FUNDACJA NA RZECZ POMOCY DZIECIOM Z PORAŻENIEM MÓZGOWYM ""BYĆ SAMODZIELNYM""","fundacja","Łukasz Kolczyński","1143499","'3E KOLCZYŃSKI, LIŻEWSKI, GĘDZIOROWSKI, ROSTOCKI': '944999', '3E': '210145'"
"50042","""SOS""","spółka z ograniczoną odpowiedzialnością","Ryszard Schiele","2074666","'INTERNET.PL': '24254'"
"50042","""SOS""","spółka z ograniczoną odpowiedzialnością","Piotr Borkowski","1324040","'ODDZIAŁ MIEJSKI POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PRUSZKOWIE': '456699'"
"50042","""SOS""","spółka z ograniczoną odpowiedzialnością","Marek Belniak","1324042","'ODDZIAŁ MIEJSKI POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO W PRUSZKOWIE': '456699', 'BASS POLSKA': '975078', 'WAVENET': '47579'"
"50042","""SOS""","spółka z ograniczoną odpowiedzialnością","Longina Śniecikowska Bareńska","1108391","'SOFTCREAM': '264165', 'FUNDACJA ""APPCO""': '638447', 'SOFTCREAM SOFTWARE': '323661', 'INTERNET.PL': '24254', 'MEDIA INTERNET.PL': '248152'"
"50042","""SOS""","spółka z ograniczoną odpowiedzialnością","Ewa Jezierska Skiba","1105196",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Grzegorz Wojciechowski","3032358",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Igor Karczewski","3032355",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Joanna Karczewska","3032356",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Dawid Kramer","1496762","'STOWARZYSZENIE KLUB SPORTOWY ""NIDA"" W SOBKOWIE': '363442'"
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Krzysztof Bieroński","3032357",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Marek Drej","1003526",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Sławomir Przygodzki","1320097",""
"50043","""OCHOTNICZA STRAŻ POŻARNA W STANIOWICACH""","stowarzyszenie","Adam Bieroński","1320098",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Paweł Kwietniewski","156117","'FUNDACJA IMIENIA STEFANA ARTWIŃSKIEGO': '725752', 'NOWE MEDIA ŚWIĘTOKRZYSKIE': '815877', 'SPÓŁDZIELNIA MIESZKANIOWA ""LOKATOR"" WE WŁOSZCZOWIE': '193370'"
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Piotr Szczeciński","2972373",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Izabela Michalska","2972375",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Daniel Krauz","2972376",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Rafał Pacanowski","1003531","'ZESPÓŁ OPIEKI ZDROWOTNEJ WE WŁOSZCZOWIE - SZPITAL POWIATOWY IM. JANA PAWŁA II': '57160', 'WŁOSZCZOWSKIE TOWARZYSTWO KRZEWIENIA KULTURY': '43105', 'STOWARZYSZENIE OBYWATELSKIE ZIEMI WŁOSZCZOWSKIEJ': '340686'"
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Rafał Michalski","2387912",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Rafał Klimas","1320105",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Krzysztof Gawron","156119",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Jacek Marcinkowski","156120",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Marek Czerwiński","156121",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Sebastian Ciosek","156122",""
"50044","""OCHOTNICZA STRAŻ POŻARNA WE WŁOSZCZOWIE""","stowarzyszenie","Andrzej Pacanowski","1320103",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Władysława Zaremba","1320107",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Czesława Przybysz","1320106",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Halina Lambert","1320109",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Zbigniew Duszkiewicz","1320110",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Witold Wysocki","677655",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Zbigniew Świszczewski","1361758",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Janina Plich","1003532",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Anna Ambroziak","1003536",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Stefania Stępień","1320108",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Irena Gałązkiewicz","677656",""
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Czesław Lenkiewicz","1320111","'ZWIĄZEK SYBIRAKÓW ODDZIAŁ KOSZALIN': '28601'"
"50046","""ZWIĄZEK SYBIRAKÓW KOŁO TERENOWE W DRAWSKU POM.""","stowarzyszenie","Kazimierz Socha","1003533",""
"50047","""ARON""","spółka z ograniczoną odpowiedzialnością","Rafał Sakowski","3095173","'STOWARZYSZENIE MIESZKAŃCÓW OSIEDLA LIPOVA LIVING': '1024990'"
"50047","""ARON""","spółka z ograniczoną odpowiedzialnością","Dorota Gajos Tyburska","178229","'INGENIUM STOWARZYSZENIE EDUKACJI MUZYCZNEJ': '329434', 'RENT CAR SPEED': '638908'"
"50047","""ARON""","spółka z ograniczoną odpowiedzialnością","Magdalena Sakowska","1105862",""
"50047","""ARON""","spółka z ograniczoną odpowiedzialnością","Monika Segieta","2146681",""
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Elżbieta Pyłczewska","1003535",""
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Hanna Nadwyczawska","1003539",""
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Franciszek Paszkiewicz","1320113",""
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Ewa Koszur","1320118",""
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Elżbieta Siewierska Kidawa","1320119",""
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Maria Sławianowska","1320114","'MKF-ERGIS': '372705'"
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Karolina Markow","1003537","'VEBER': '697818'"
"50048","""DYSKUSYJNY KLUB FILMOWY INTELIGENCJI I STUDENTÓW ""KONTRASTY""""","stowarzyszenie","Daniel Sosnowski","1320115",""
