"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"30007","""ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO OŚRODKA RUCHU DROGOWEGO W BYDGOSZCZY""","związek zawodowy","Roman Skibicki","1356608","'OGÓLNOPOLSKI ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKICH OŚRODKÓW RUCHU DROGOWEGO': '159982'"
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Damian Hudoba","2974614",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Stanisław Mirek","2974616",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Paweł Kowalcze","2974612",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Piotr Mirek","2974617",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Andrzej Wojdyła","1016152",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Karolina Mirek","42658",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Marcin Żegleń","42660",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Bronisław Wicher","43684",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Andrzej Mirek","43683",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Dariusz Dittmajer","453833",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Bronisław Kokoszka","688660",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Józef Wójtowicz","688661",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Stanisław Jagusiak","688667",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Henryk Folwarski","1356610",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Wiesław Pustelnik","1356612",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Jan Pustuła","688658",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Edward Panek","688662",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Henryk Mołocznik","688663",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Józef Płanica","688665",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Jan Bzowski","688668",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Jan Aleksandrowicz","688656",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Stefan Lubaszka","688659",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Jan Grzybacz","688664",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Józef Chudy","688666",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Jan Halek","688670",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Stanisław Mirek","688671",""
"30008","""OCHOTNICZA STRAŻ POŻARNA W NAPRAWIE""","stowarzyszenie","Adam Medes","941079","'STOWARZYSZENIE ŻOŁNIERZY ARMII KRAJOWEJ I WIĘŹNIÓW POLITYCZNYCH': '144984'"
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Monika Dziedzic","2401570",""
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Aneta Panek","160344",""
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Teresa Wiśniewska","160346",""
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Wioletta Wierzchowska","160348",""
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Agnieszka Traczyk","160345","'NADWIŚLAŃSKI BANK SPÓŁDZIELCZY W SOLCU-ZDROJU': '121524'"
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Sylwia Gralec","1356618","'ŚWIĘTOKRZYSKIE SPOŁECZNE TOWARZYSTWO OŚWIATOWE': '48926'"
"30009","""STOWARZYSZENIE ŚWIĘTOKRZYSKI FUNDUSZ LOKALNY""","stowarzyszenie","Jolanta Turalska","1356616","'FEDERACJA FUNDUSZY LOKALNYCH W POLSCE': '301924'"
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Antoni Cichowski","1356623",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Grzegorz Piech","2891303",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Tomasz Bochenek","2891304",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Adrian Kutaj","2891306",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Marcin Limanówka","2401573",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Kamil Bielski","2891305","'CITYFY': '463570'"
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Norbert Kutaj","242348",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Tomasz Dziedzic","242347",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Wojciech Nowak","1356624",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Grzegorz Kurnik","1356625",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Franciszek Bogacz","1015080",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Marian Kapera","1356622",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Jan Kadzik","1358281","'KÓŁKO ROLNICZE W KRASNYCH LASOCICACH': '30825'"
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Bronisław Bogacz","2872212",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Jan Śliwa","1356620","'KÓŁKO ROLNICZE W KRASNYCH LASOCICACH': '30825'"
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Józef Basta","688675",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Stanisław Bogacz","688676",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Jan Węgrzyn","687329","'KÓŁKO ROLNICZE SŁUPIA': '26379'"
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Czesław Kurnik","1358276","'KÓŁKO ROLNICZE W KRASNYCH LASOCICACH': '30825'"
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Kazimierz Kozak","688669",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Stanisław Kutaj","688672",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Mariusz Żelichowski","688674",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Jan Kapera","688680",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Józef Bogacz","688673",""
"30010","""OCHOTNICZA STRAŻ POŻARNA W KRASNEM - LASOCICACH""","stowarzyszenie","Bronisław Grucel","1356619","'SPÓŁDZIELNIA SADOWNICZA ""JODLIM""': '302491'"
"30012","""POL-ELEKTRA""","spółka z ograniczoną odpowiedzialnością","Matthias Rockenbuch","3230856",""
"30012","""POL-ELEKTRA""","spółka z ograniczoną odpowiedzialnością","Marcin Nawrocki","2144672",""
"30012","""POL-ELEKTRA""","spółka z ograniczoną odpowiedzialnością","Roman Rymaszewski","2952389",""
"30012","""POL-ELEKTRA""","spółka z ograniczoną odpowiedzialnością","Andre Neumann","2872210",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Henryk Żytliński","1015083",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Kazimierz Bonikowski","1356628",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Stanisław Dynia","1356629",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Ewa Błaś","1356631",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Andrzej Połyniak","1356632",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Jan Fuczko","1356630",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Katarzyna Król","1015079",""
"30013","""""AGROHANDEL"" KÓŁKO ROLNICZE W STOBNIE""","kółko rolnicze","Jarosław Matkowski","1015082",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Jan Kurczyk","1015085",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Edward Kotowicz","1015086",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Bogdan Łaba","1015088",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Zbigniew Głogiewicz","1356633",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Piotr Rakoczy","1356637",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Zbigniew Boroński","1356640",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Franciszek Fedorowicz","1356636",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Franciszek Jamielucha","1356638",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Zbigniew Prognij","1356639",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Krzysztof Antoszczyszyn","1356642",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Adam Łaba","1356634",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Wojciech Filik","1356635",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Krzysztof Kozak","1356641",""
"30014","""OCHOTNICZA STRAŻ POŻARNA W ROGOŻANACH""","stowarzyszenie","Roman Kotowicz","1356643",""
"30015","""KÓŁKO ROLNICZE W DĄBRÓWCE""","kółko rolnicze","Eugeniusz Górski","1356645",""
"30015","""KÓŁKO ROLNICZE W DĄBRÓWCE""","kółko rolnicze","Henryk Ratuszniak","1356648",""
"30015","""KÓŁKO ROLNICZE W DĄBRÓWCE""","kółko rolnicze","Jan Kamionka","1356646",""
"30015","""KÓŁKO ROLNICZE W DĄBRÓWCE""","kółko rolnicze","Kazimierz Adamczyk","1356647","'OCHOTNICZA STRAŻ POŻARNA W DĄBRÓWCE': '110711'"
"30015","""KÓŁKO ROLNICZE W DĄBRÓWCE""","kółko rolnicze","Jan Surma","1356649",""
"30015","""KÓŁKO ROLNICZE W DĄBRÓWCE""","kółko rolnicze","Tadeusz Chlasta","1356644",""
"30016","""KAPITAŁ PRZYSZŁOŚCI - STOWARZYSZENIE EDUKACYJNE""","stowarzyszenie","Danuta Hausner","2401574",""
"30016","""KAPITAŁ PRZYSZŁOŚCI - STOWARZYSZENIE EDUKACYJNE""","stowarzyszenie","Sylwester Strzelec","2401576",""
"30016","""KAPITAŁ PRZYSZŁOŚCI - STOWARZYSZENIE EDUKACYJNE""","stowarzyszenie","Alicja Skubacz","1015089","'STOWARZYSZENIE EDUKATORÓW': '191784'"
"30016","""KAPITAŁ PRZYSZŁOŚCI - STOWARZYSZENIE EDUKACYJNE""","stowarzyszenie","Ewa Sygulla","1015091",""
"30016","""KAPITAŁ PRZYSZŁOŚCI - STOWARZYSZENIE EDUKACYJNE""","stowarzyszenie","Ewa Drewnicka","1196186",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Jolanta Krąkowska","453838",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Agnieszka Szymańska","1485274",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Anna Klepner","1356652",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Joanna Chachurska","688679",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Halina Klofta","688681",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Irena Degórska","2872222",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Anna Bejtka","1356650",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Jadwiga Jakubek","688677",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Zofia Kałużna","688678",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Dorota Mruczyk","688688",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Renata Bejtka Kaczmarska","688690",""
"30018","""INOWROCŁAWSKIE STOWARZYSZENIE BEZPIECZNA PRZYSTAŃ""","stowarzyszenie","Grażyna Musielak","1356651",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Mariusz Gajewski","3079974",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Jan Suwaj","1634718",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Czesław Malota","1015093",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Tomasz Stopka","2522890",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Piotr Winiarski","92088",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Piotr Fila","2522889",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Artur Hajdyła","2522891",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Maciej Musiał","92083",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Przemysław Fluder","92085",""
"30019","""OCHOTNICZA STRAŻ POŻARNA W MAKOWIE PODHALAŃSKIM""","stowarzyszenie","Grzegorz Lipka","1015094",""
"30020","""FUNDACJA ROZWOJU DZIEŁA MIŁOSIERDZIA""","fundacja","Eugeniusz Lorek","1356657",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Beata Małaszewska","160379",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Tomasz Suprun","160380",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Aneta Dziewiątkowska","160375",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Katarzyna Kuryłowicz","160376",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Gabriela Karecka","160378",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Karolina Bondar","230059","'FUNDACJA ""NA DUŻĄ SKALĘ""': '551118'"
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Małgorzata Sakowicz","160377",""
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Karolina Stasiełuk Gryc","1356659","'PODLASKI ZWIĄZEK TAŃCA': '104985'"
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Tadeusz Wondołkowski","931577","'MIĘDZYSZKOLNY OSIEDLOWY KLUB SPORTOWY ""SŁONECZNY STOK"" W BIAŁYMSTOKU': '223054', 'ZWIĄZEK ZAWODOWY NAUCZYCIELI WYCHOWANIA FIZYCZNEGO': '157310'"
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Andrzej Bondar","1356658","'FEDERACJA TAŃCA SPORTOWEGO': '130890', 'PODLASKI ZWIĄZEK TAŃCA': '104985'"
"30021","""TANECZNY KLUB SPORTOWY ""TĘCZA""""","stowarzyszenie kultury fizycznej","Ewa Łazowska","688683",""
