"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Ryszard Kożuch","2866915",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Władysław Jarzębak","2866923",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Krzysztof Jarzębak","2866925",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Jan Jarzębak","2866898",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Janusz Hodun","2866896",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Mieczysław Lisowski","2866908",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Wojciech Kulig","2866920",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Zygmunt Porębski","2866928",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Antoni Kożuch","2866902",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Jerzy Jarzębak","2866906",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Henryk Kluska","2866910",""
"35023","""OCHOTNICZA STRAŻ POŻARNA W KOSARZYSKACH""","stowarzyszenie","Jan Piwowar","2866917",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Wioletta Jarząb","1012606",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Mirosława Oleksy","1344714",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Agnieszka Chmielowiec","1344716",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Renata Toborek","1344717",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Monika Marciniak","1344715",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Bogumiła Sobczyk","1012603",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Jolanta Waszak","1012604","'STOWARZYSZENIE GOOD JOB': '768925'"
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Monika Małecka","1344713",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Jarosław Karpiński","690655",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Wiesław Skop","690656",""
"35024","""STOWARZYSZENIE NA RZECZ ROZWOJU WSI JERZMANICE ZDRÓJ""","stowarzyszenie","Sylwia Ludynia","690654",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Edward Prokop","1012607",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Janusz Chanas","3213150",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Henryk Nowak","238884",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Monika Wojnarowicz","2986039",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Sławomir Kaleta","2986038",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Władysław Kosiński","2397875",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Roman Klisiewicz","690659",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Andrzej Karp","1344718",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Marek Szary","1344719",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Janusz Mrozek","1362607","'AUTOMOBILKLUB BIECKI': '29250'"
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Andrzej Szczepański","690657",""
"35025","""KLUB ABSTYNENTA ""HORYZONT""""","stowarzyszenie","Tadeusz Barzyk","690658",""
"35026","""STOWARZYSZENIE TWÓRCÓW LUDOWYCH I ANIMATORÓW KULTURY LUDOWEJ ""SKANSEN""""","stowarzyszenie","Krzysztof Filip","1012609",""
"35026","""STOWARZYSZENIE TWÓRCÓW LUDOWYCH I ANIMATORÓW KULTURY LUDOWEJ ""SKANSEN""""","stowarzyszenie","Grażyna Filip","1012612",""
"35026","""STOWARZYSZENIE TWÓRCÓW LUDOWYCH I ANIMATORÓW KULTURY LUDOWEJ ""SKANSEN""""","stowarzyszenie","Mariusz Wadas","1344723",""
"35026","""STOWARZYSZENIE TWÓRCÓW LUDOWYCH I ANIMATORÓW KULTURY LUDOWEJ ""SKANSEN""""","stowarzyszenie","Janusz Siemek","1344722",""
"35026","""STOWARZYSZENIE TWÓRCÓW LUDOWYCH I ANIMATORÓW KULTURY LUDOWEJ ""SKANSEN""""","stowarzyszenie","Franciszka Kowalska","1012610",""
"35026","""STOWARZYSZENIE TWÓRCÓW LUDOWYCH I ANIMATORÓW KULTURY LUDOWEJ ""SKANSEN""""","stowarzyszenie","Aneta Grab","1344720",""
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Marianna Latosińska","3008582",""
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Maria Kacprowicz","2556591",""
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Marta Grajek","2556590",""
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Ewa Pawełczyk","2556592",""
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Ewa Tarnowska","1344725",""
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Maria Szopa","918576","'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRZY PHU ""WOLA"" W LIWKIDACJI': '191852'"
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Elżbieta Jędrzejewska","1225893","'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEGO KOMUNIKACJI SAMOCHODOWEJ': '130598'"
"35029","""STOWARZYSZENIE AMAZONEK ""ŻONKIL WARSZAWA""""","stowarzyszenie","Barbara Cytrynowska","1344724",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Bartosz Wyrwał","3038146",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Sebastian Charbich","3038145","'POLSKA FEDERACJA KLUBÓW SPEEDROWEROWYCH': '245919'"
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Marcin Biś","2751572","'MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ADMINISTRACJI PUBLICZNEJ W CZĘSTOCHOWIE': '31836'"
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Bartłomiej Pawlik","2185678",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Marek Włodarczyk","95941",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Tomasz Pokorski","95937",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Tomasz Włodarczyk","439435","'LA CRETE': '909935', 'PRIMELINK': '487154'"
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Marcin Zasępa","2866924",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Ryszard Bąbiński","2866927",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Jerzy Świeboda","2866913",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Janusz Danek","1344726","'REGIONALNA RADA POLSKIEGO KOMITETU OLIMPIJSKIEGO W CZĘSTOCHOWIE': '91640', 'STOWARZYSZENIE NA RZECZ ROZWOJU REGIONU I UTWORZENIA WOJEWÓDZTWA CZĘSTOCHOWSKIEGO': '89080', 'POLSKA FEDERACJA KLUBÓW SPEEDROWEROWYCH': '245919'"
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Mariusz Rataj","2866918",""
"35030","""STOWARZYSZENIE SPEEDWAY FAN CLUB CZĘSTOCHOWA""","stowarzyszenie kultury fizycznej","Jolanta Nabiałek","2866921",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Paweł Hamernik","2859901",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Zuzanna Stapińska","2859897",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Kamila Kantor","2859899",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Wiesław Zarzeka","2859893",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Ryszard Gałęziowski","2859894",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Stanisław Radzik","1344731","'AKTYWNI SENIORZY W TYLICZU': '1010807'"
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Mariusz Migacz","161684",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Krzysztof Kozubski","161686",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Damian Poręba","161687",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Kazimierz Gałęziowski","1344730",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Józef Poręba","2866932",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Lesław Strzelecki","2866934",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Tadeusz Jaśkiewicz","2866943",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Roman Królikowski","2866947",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Antoni Majewski","2866930",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Stanisław Prusak","2866931",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Tadeusz Gryb","2866937",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Zbigniew Jaśkiewicz","2866942",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Sławomir Nesterak","2866945",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Bogdan Majewski","2866948",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Józef Kowalczyk","2866950",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Stefan Prusak","2866933",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Bogdan Janczyk","2866935",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Krzysztof Hamernik","2866936",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Kazimierz Gałęziowski","2866939",""
"35031","""OCHOTNICZA STRAŻ POŻARNA W MUSZYNCE""","stowarzyszenie","Wiesław Zarzeka","2866941",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Milena Siwecka","2901420",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Michał Szerle","2901422",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Paweł Kuszyński","2901423",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Ryszard Andrzejczak","1344734",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Joanna Daszczyk","2901419",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Przemysław Gorzelańczyk","2901421",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Daniel Polowczyk","1012621","'ODDZIAŁ MIEJSKO GMINNY ZWIĄZKU OCHOTNICZYCH STRAŻY POŻARNYCH RZECZYPOSPOLITEJ POLSKIEJ W JARACZEWIE': '248079'"
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Marcin Andrzejczak","238869",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Dawid Urbaniak","238870",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Grzegorz Wiza","1344735","'ODDZIAŁ MIEJSKO GMINNY ZWIĄZKU OCHOTNICZYCH STRAŻY POŻARNYCH RZECZYPOSPOLITEJ POLSKIEJ W JARACZEWIE': '248079'"
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Marek Polowczyk","1344733",""
"35034","""OCHOTNICZA STRAŻ POŻARNA W GÓRZE""","stowarzyszenie","Wiesław Komorowski","1344732","'SPÓŁDZIELNIA USŁUG I ZAOPATRZENIA KÓŁEK ROLNICZYCH W GÓRZE': '177766', 'KÓŁKO ROLNICZE W GÓRZE': '45607'"
"35035","""OAD POLSKA""","spółka z ograniczoną odpowiedzialnością","Julius Ter Haar","2866949",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Jakub Kucharz","2905190",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Marek Zabagło","2905191",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Janusz Lelek","2905192",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Antoni Drewnicki","1647925",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Józef Bobek","2397902",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Mateusz Zembol","488475",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Mateusz Martyna","238871",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Adrian Filipowicz","2905193",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Tomasz Bębenek","238874",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Krzysztof Łędzki","238872",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Janusz Musiał","1344741",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Marian Paszcza","1344738",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Sebastian Bębenek","1344739",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Jan Kużma","2866938",""
"35037","""OCHOTNICZA STRAŻ POŻARNA W WOŁOWICACH""","stowarzyszenie","Antoni Matuzik","2866940",""
"35038","""FUNDACJA ""PARADYŻ""""","fundacja","Grzegorz Chojnacki","2790454",""
"35038","""FUNDACJA ""PARADYŻ""""","fundacja","Radosław Gabrysz","1545616","'LUBUSKI NAZARET DLA RODZINY': '755468'"
