"KRS","OrganizationName","LegalForm","Representatives","RepresentativesID","ConnectedOrganizations"
"75004","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POLSKIEGO ZWIĄZKU GŁUCHYCH ZAKŁADU SZKOLENIOWO-PRODUKCYJNEGO W OSTROWCU ŚWIĘTOKRZYSKIM""","związek zawodowy","Danuta Niedbała","981236",""
"75004","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POLSKIEGO ZWIĄZKU GŁUCHYCH ZAKŁADU SZKOLENIOWO-PRODUKCYJNEGO W OSTROWCU ŚWIĘTOKRZYSKIM""","związek zawodowy","Grażyna Gądek","1280962",""
"75004","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POLSKIEGO ZWIĄZKU GŁUCHYCH ZAKŁADU SZKOLENIOWO-PRODUKCYJNEGO W OSTROWCU ŚWIĘTOKRZYSKIM""","związek zawodowy","Wioletta Makuła","981234",""
"75004","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POLSKIEGO ZWIĄZKU GŁUCHYCH ZAKŁADU SZKOLENIOWO-PRODUKCYJNEGO W OSTROWCU ŚWIĘTOKRZYSKIM""","związek zawodowy","Elżbieta Wąsik","1280961",""
"75004","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW POLSKIEGO ZWIĄZKU GŁUCHYCH ZAKŁADU SZKOLENIOWO-PRODUKCYJNEGO W OSTROWCU ŚWIĘTOKRZYSKIM""","związek zawodowy","Wanda Krzyżanowska","1280960",""
"75005","""KIER- WRZESIEŃ, MŁYNARSKI""","spółka jawna","Andrzej Młynarski","1097872",""
"75005","""KIER- WRZESIEŃ, MŁYNARSKI""","spółka jawna","Jacek Wrzesień","1097863",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Katarzyna Mielec","3133271",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Urszula Bagińska","3133272",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Robert Bodziacki","3133270",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Barbara Kliszczak","3133273",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Ryszard Potorski","1280966","'STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO': '175353'"
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Barbara Dumas","1280965",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Marta Potorska","1280967",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Elżbieta Mikołajczyk","1280968",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Irena Antczak","676147",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Barbara Wiktorska","676149",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Anna Mrozińska Łuckiewicz","676151",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Aniela Gębacz","2832594",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Teresa Terlecka","2832596",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Józef Szewieliński","1280964",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Anna Biegańska","676144",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Stanisława Jednoróg","676146",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Wioletta Golik","676150",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Jadwiga Ozarowska","676153",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Marianna Woźniak","676156",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Jadwiga Adamowicz","676145",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Czesława Urban","2832584",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Teresa Radkiewicz","676148",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Halina Lange","676152",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Zofia Lebiedzińska","676154",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Zofia Wojciechowska","676158",""
"75007","""STOWARZYSZENIE MIŁOSIERDZIA ŚW. WINCENTEGO A PAULO W SŁUBICACH""","stowarzyszenie","Elżbieta Gluza","676155",""
"75009","""SPÓŁKA JAWNA ""BASZ"" B.BASZCZOK, E.BASZCZOK""","spółka jawna","Elżbieta Baszczok","1097875",""
"75009","""SPÓŁKA JAWNA ""BASZ"" B.BASZCZOK, E.BASZCZOK""","spółka jawna","Bernard Baszczok","1097868",""
"75012","""PRZEDSIĘBIORSTWO USŁUGOWO-PRODUKCYJNO-HANDLOWE ""REMTECH""""","spółka z ograniczoną odpowiedzialnością","Grażyna Janda","2982536",""
"75012","""PRZEDSIĘBIORSTWO USŁUGOWO-PRODUKCYJNO-HANDLOWE ""REMTECH""""","spółka z ograniczoną odpowiedzialnością","Agnieszka Jelonek","2883129",""
"75012","""PRZEDSIĘBIORSTWO USŁUGOWO-PRODUKCYJNO-HANDLOWE ""REMTECH""""","spółka z ograniczoną odpowiedzialnością","Lubomir Janda","1280970",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Róża Dunikowska","894166","'FEDERACJA ZWIĄZKÓW ZAWODOWYCH PRZEMYSŁU SPIRYTUSOWEGO': '234300'"
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Anna Rynas","3094072",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Łukasz Zieliński","3094070","'SPÓŁDZIELNIA MIESZKANIOWA ""WSPÓLNOTA"" W GŁODOWIE': '223831'"
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Marek Smoliński","3094071",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Małgorzata Ruszkowska","2511798",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Mirosław Para","271405",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Marek Jażdżewski","1332021",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Maria Polak","2832586",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Stanisław Galikowski","2832592",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Wiktor Kurkowski","2832585",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Stanisław Rambowski","2832587",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Kazimierz Wysocki","2832589",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Bogusław Rolof","2832588",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Jerzy Barwik","2832590",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Roman Czyżewski","2832591",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Waldemar Korytowski","2832595",""
"75013","""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PREMIUM DISTILLERS SPÓŁKA Z O.O. UL. LUDNA 2, 00-406 WARSZAWA.""","związek zawodowy","Brunon Kamiński","2832593",""
"75014","""RAWA""","spółka z ograniczoną odpowiedzialnością","Helena Regulska","302359",""
"75014","""RAWA""","spółka z ograniczoną odpowiedzialnością","Andrzej Regulski","1097874",""
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Jakub Jakubowski","2969891",""
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Marcin Sydor","2812104","'STOWARZYSZENIE PRZYJACIÓŁ RAKOWNI': '289111'"
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Piotr Madeja","98882",""
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Dariusz Śliwa","2969892","'MODULAR WOOD SOLUTIONS': '1030617'"
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Bartosz Przewoźny","98877",""
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Michał Hałas","1280976",""
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Paweł Bejma","98878",""
"75016","""OCHOTNICZA STRAŻ POŻARNA W RAKOWNI""","stowarzyszenie","Adam Mydlarz","98881",""
"75017","""FABRYKA MEBLI BIUROWYCH MIKOMAX""","spółka z ograniczoną odpowiedzialnością","Christian Figge","3119043",""
"75017","""FABRYKA MEBLI BIUROWYCH MIKOMAX""","spółka z ograniczoną odpowiedzialnością","Scott Poulton","3119044",""
"75017","""FABRYKA MEBLI BIUROWYCH MIKOMAX""","spółka z ograniczoną odpowiedzialnością","Franco Bianchi","3119045",""
"75017","""FABRYKA MEBLI BIUROWYCH MIKOMAX""","spółka z ograniczoną odpowiedzialnością","Mariusz Bujakiewicz","86781","'MIKOMAX': '332071', 'CONCEPT FINANCE USŁUGI RACHUNKOWE': '683731'"
"75017","""FABRYKA MEBLI BIUROWYCH MIKOMAX""","spółka z ograniczoną odpowiedzialnością","Maciej Mikołajczyk","809776","'MIKOMAX': '332071'"
"75017","""FABRYKA MEBLI BIUROWYCH MIKOMAX""","spółka z ograniczoną odpowiedzialnością","Janusz Mikołajczyk","332071","'CITY GOLF CLUB': '1074205', 'CITY GOLF ŁÓDŹ': '1002141', 'FUNDACJA ŁÓDŹ': '902738', 'OGÓLNOPOLSKA IZBA GOSPODARCZA PRODUCENTÓW MEBLI': '40345', 'MIKOMAX': '332071'"
"75019","""STOLL POLSKA""","spółka z ograniczoną odpowiedzialnością","Bogusław Bil","1280978","'POLSKA IZBA GOSPODARCZA ""EKOROZWÓJ""': '174999', 'POLSKIE STOWARZYSZENIE GOLFA SENIORÓW': '413266', 'EKO BISAM PROJEKT': '399386'"
"75019","""STOLL POLSKA""","spółka z ograniczoną odpowiedzialnością","Christa Peter","2832597",""
"75019","""STOLL POLSKA""","spółka z ograniczoną odpowiedzialnością","Ernest Suhr","2832599",""
"75022","""MWB-MEDICAL WORLDWIDE BUSINESS""","spółka z ograniczoną odpowiedzialnością","Małgorzata Ledwoń Baran","1280981",""
"75022","""MWB-MEDICAL WORLDWIDE BUSINESS""","spółka z ograniczoną odpowiedzialnością","Wiktor Baran","1280979",""
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Ryszard Malec","637147","'STOWARZYSZENIE SKRZYPNY OSTRÓW': '428794'"
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Paweł Kazub","163008",""
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Marian Czajka","2888828",""
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Leszek Paszt","637145","'STOWARZYSZENIE SKRZYPNY OSTRÓW': '428794'"
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Grzegorz Machowski","637149","'STOWARZYSZENIE SKRZYPNY OSTRÓW': '428794'"
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Andrzej Dej","433941",""
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Marek Czerwonka","1280985","'STOWARZYSZENIE SKRZYPNY OSTRÓW': '428794'"
"75023","""OCHOTNICZA STRAŻ POŻARNA W TARNAWATCE TARTAKU""","stowarzyszenie","Andrzej Biszczad","1280980",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Marianna Kęsik","981253",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Krzysztof Ołdakowski","981255",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Lucjan Kwiatkowski","1280997",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Marian Reśliński","981254",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Janusz Olejnik","1280996",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Stanisław Kasperowicz","676157",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Anna Karolak","1280994","'STOWARZYSZENIE ""OLEŚNICKIE FORUM KOBIET""': '749477'"
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Piotr Gawlik","1280993",""
"75024","""KLUB KRZEWIENIA TRZEŹWOŚCI I ABSTYNENCJI ""FENIKS""""","stowarzyszenie","Krystyna Jama","1280995",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Jarosław Mikołajski","1700257",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Hanna Tomaszewska","1701749",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Radosław Szyszka","2998197",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Krzysztof Ratajczak","2998198",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Honorata Świacka","2998199",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Danuta Sakiewicz","2372164",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Cyprian Konieczny","2998195","'SPÓŁDZIELNIA MIESZKANIOWA W ŚREMIE': '107552'"
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Robert Piątek","98875",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Wojciech Matuszak","981250",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Bogusław Pudełko","1280992",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Krzysztof Frąckowiak","1280990",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Maria Walaszczyk","1280989",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Ryszard Frąckowiak","1280984",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Barbara Kujawa","1280987",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Krzysztof Skonieczka","1280988",""
"75026","""RODZINA SERCA MIŁOŚCI UKRZYŻOWANEJ""","stowarzyszenie","Andrzej Ratajczak","1280986",""
"75027","""CANON POLSKA""","spółka z ograniczoną odpowiedzialnością","Jacob Van 'T Ooster","2762322",""
"75027","""CANON POLSKA""","spółka z ograniczoną odpowiedzialnością","Paweł Kicman","41400","'CAPITAL FIELDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ WKV': '672959'"
"75028","""MONEVIA""","spółka z ograniczoną odpowiedzialnością","Tomasz Gąsiorowski","1668076",""
"75028","""MONEVIA""","spółka z ograniczoną odpowiedzialnością","Łukasz Ramczewski","2953863","'PRAGMAGO': '267847', 'COMPENDIUM FINANSE': '652933'"
"75028","""MONEVIA""","spółka z ograniczoną odpowiedzialnością","Jacek Obrocki","267847","'BRUTTO': '631388', 'PRAGMAGO': '267847', 'CONTROLLING-ONLINE': '308815'"
"75028","""MONEVIA""","spółka z ograniczoną odpowiedzialnością","Tomasz Boduszek","820668","'BRUTTO': '631388', 'PRAGMA FAKTOR': '316505', 'PRAGMAGO': '267847', 'GUARDIAN INVESTMENT': '249467'"
"75028","""MONEVIA""","spółka z ograniczoną odpowiedzialnością","Marta Sankiewicz","935320",""
"75028","""MONEVIA""","spółka z ograniczoną odpowiedzialnością","Maciej Drowanowski","3164083","'TM SYNTHETICS': '617037'"
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Krzysztof Molski","1280999",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Andrzej Aniuk","1281002",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Sylwester Linder","1281003",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Mirosław Sokołowski","981257",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Stanisław Linder","1280998",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Adam Rajter","1281001",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Adam Aniuk","1281000",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Sylwester Molski","981258",""
"75031","""OCHOTNICZA STRAŻ POŻARNA W KOLCACH""","stowarzyszenie","Waldemar Wróblewski","981259",""
"75033","""""AST"" GRZEGOROWSKI I SPÓŁKA""","spółka jawna","Krystyna Woźniak","1097877",""
"75033","""""AST"" GRZEGOROWSKI I SPÓŁKA""","spółka jawna","Stanisław Wiciak","1097880",""
"75033","""""AST"" GRZEGOROWSKI I SPÓŁKA""","spółka jawna","Janina Grzegorowska","1097882",""
"75033","""""AST"" GRZEGOROWSKI I SPÓŁKA""","spółka jawna","Roman Grzegorowski","1097884","'CECH RZEMIOSŁ RÓŻNYCH W SOCHACZEWIE': '12083'"
"75034","""COMPLEX INVESTMENT FOR FOOD INDUSTRY""","spółka z ograniczoną odpowiedzialnością","Julija Siergiejewna Górska","2832613",""
"75036","""DRAVAN""","spółka z ograniczoną odpowiedzialnością","Alexander El Ghazouli","218145","'""PARQUETERIES MARGUERITE"" IMPORT-EXPORT': '74983', 'DRAGSCOR': '218145'"
"75036","""DRAVAN""","spółka z ograniczoną odpowiedzialnością","Frederik Van Dam","1136434",""
"75037","""PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE ""TOMAX"" BEATA SAKOWICZ MACIEJ TUSZYŃSKI""","spółka jawna","Jakub Sakowicz","2832604",""
"75037","""PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE ""TOMAX"" BEATA SAKOWICZ MACIEJ TUSZYŃSKI""","spółka jawna","Paulina Sakowicz","2832605",""
"75037","""PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE ""TOMAX"" BEATA SAKOWICZ MACIEJ TUSZYŃSKI""","spółka jawna","Beata Sakowicz","640239",""
"75037","""PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE ""TOMAX"" BEATA SAKOWICZ MACIEJ TUSZYŃSKI""","spółka jawna","Maciej Tuszyński","640236",""
"75038","""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""EURO-MAKS"" RYSZARD BOLESŁAW DUDZISZ, JÓZEF JAN JĘDRZEJCZYK, SPÓŁKA JAWNA W OSTROŁĘCE""","spółka jawna","Józef Jędrzejczyk","1110668",""
"75038","""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""EURO-MAKS"" RYSZARD BOLESŁAW DUDZISZ, JÓZEF JAN JĘDRZEJCZYK, SPÓŁKA JAWNA W OSTROŁĘCE""","spółka jawna","Ryszard Dudzisz","1110667","'DUDZISZ': '277803'"
"75042","""EMMA-BOROWIK""","spółka jawna","Emanuela Grygorowicz","1097894",""
"75042","""EMMA-BOROWIK""","spółka jawna","Bożena Borowik","1097893",""
"75043","""STOWARZYSZENIE TAKSÓWKARZY AVANTI""","stowarzyszenie","Marcin Pyszorski","3171009",""
"75043","""STOWARZYSZENIE TAKSÓWKARZY AVANTI""","stowarzyszenie","Piotr Barański","25749","'BTM POLSKA': '642449'"
"75043","""STOWARZYSZENIE TAKSÓWKARZY AVANTI""","stowarzyszenie","Radosław Osiński","25750",""
"75043","""STOWARZYSZENIE TAKSÓWKARZY AVANTI""","stowarzyszenie","Wiesław Hejman","2943325",""
"75043","""STOWARZYSZENIE TAKSÓWKARZY AVANTI""","stowarzyszenie","Stanisław Babicki","2612725",""
